RegionID,SizeRank_x,RegionName,RegionType,StateName,Quarter,Rent,SizeRank_y,Price
395143,91,Syracuse,msa,NY,4/30/16,978.7960466,91,126804.5323
395160,93,Toledo,msa,OH,4/30/16,763.2033307,93,109525.422
394352,96,Augusta,msa,GA,4/30/16,852.4442087,96,128471.0316
394957,97,Palm Bay,msa,FL,4/30/16,1089.431784,97,169232.2807
394666,99,Harrisburg,msa,PA,4/30/16,881.2135705,99,173670.9613
395113,100,Spokane,msa,WA,4/30/16,806.6266271,100,185347.9623
395075,101,Scranton,msa,PA,4/30/16,771.978765,101,128132.4107
394460,102,Chattanooga,msa,TN,4/30/16,917.029128,102,157034.85
394871,103,Modesto,msa,CA,4/30/16,1100.844682,103,252868.1565
394997,105,Portland,msa,ME,4/30/16,1341.54008,105,248640.5289
395245,106,Youngstown,msa,OH,4/30/16,613.0035372,106,88919.19643
394770,107,Lansing,msa,MI,4/30/16,866.3299116,107,128274.6758
394589,109,Fayetteville,msa,NC,4/30/16,845.6237616,109,130526.2464
394792,110,Lexington,msa,KY,4/30/16,891.8086365,110,161822.15
395068,112,Santa Rosa,msa,CA,4/30/16,1873.624329,112,549361.8456
395019,113,Reno,msa,NV,4/30/16,1113.906794,113,294740.2872
394995,115,Port St. Lucie,msa,FL,4/30/16,1236.401304,115,183599.9244
395195,119,Visalia,msa,CA,4/30/16,1036.668519,119,180577.1114
394338,121,Asheville,msa,NC,4/30/16,1018.422002,121,219447.8875
395244,122,York,msa,PA,4/30/16,825.6499769,122,166642.8749
395183,123,Vallejo,msa,CA,4/30/16,1570.097821,123,358816.0525
753917,124,Santa Maria,msa,CA,4/30/16,2080.832207,124,543284.0437
395050,125,Salinas,msa,CA,4/30/16,1601.822676,125,469269.7077
395048,126,Salem,msa,OR,4/30/16,980.0519931,126,220994.8881
395015,128,Reading,msa,PA,4/30/16,804.6656179,128,158788.3064
394820,131,Manchester,msa,NH,4/30/16,1137.563482,131,240797.2321
395051,134,Salisbury,msa,DE,4/30/16,1192.679981,134,249955.4872
394439,137,Canton,msa,OH,4/30/16,664.9301044,137,117539.7545
395070,138,Savannah,msa,GA,4/30/16,1044.778998,138,175065.1005
395164,142,Trenton,msa,NJ,4/30/16,1586.323823,142,238849.5619
394875,143,Montgomery,msa,AL,4/30/16,873.7802228,143,129531.7231
395146,145,Tallahassee,msa,FL,4/30/16,899.5336249,145,158531.7972
394576,146,Eugene,msa,OR,4/30/16,1031.120544,146,237897.5006
394332,148,Ann Arbor,msa,MI,4/30/16,1378.104169,148,253700.6527
394602,152,Fort Collins,msa,CO,4/30/16,1355.907544,152,330538.398
395033,153,Rockford,msa,IL,4/30/16,734.1827554,153,97400.72739
394622,155,Gainesville,msa,FL,4/30/16,981.5366912,155,157871.9601
394405,156,Boulder,msa,CO,4/30/16,1718.10892,156,449246.8575
394471,163,Clarksville,msa,TN,4/30/16,843.8840285,163,148106.2171
394579,165,Evansville,msa,IN,4/30/16,623.6980517,165,121857.3106
394660,170,Hagerstown,msa,MD,4/30/16,942.5212516,170,175475.6598
395061,175,San Luis Obispo,msa,CA,4/30/16,1678.075335,175,506950.924
753875,176,Crestview,msa,FL,4/30/16,1097.114487,176,234689.0723
394348,180,Atlantic City,msa,NJ,4/30/16,1100.972135,180,186431.5673
394412,181,Bremerton,msa,WA,4/30/16,1186.483853,181,292815.4385
395065,183,Santa Cruz,msa,CA,4/30/16,2197.381296,183,709255.4533
394924,185,Norwich,msa,CT,4/30/16,1084.033339,185,216593.3652
394732,190,Kalamazoo,msa,MI,4/30/16,847.1085219,190,148178.1268
394811,191,Lynchburg,msa,VA,4/30/16,842.4205497,191,156437.7296
395161,199,Topeka,msa,KS,4/30/16,718.8804429,199,111758.3511
394519,203,Daphne,msa,AL,4/30/16,1122.078188,203,212974.0197
395030,207,Rochester,msa,MN,4/30/16,1159.043309,207,185436.1583
753895,208,Lafayette,msa,IN,4/30/16,936.0555545,208,136183.4487
394848,210,Medford,msa,OR,4/30/16,1177.916034,210,262152.7769
394681,216,Hilton Head Island,msa,SC,4/30/16,1189.647423,216,281119.0294
394346,217,Athens,msa,GA,4/30/16,926.8106921,217,161526.1091
394765,218,Lake Havasu City,msa,AZ,4/30/16,857.5540483,218,180104.1726
394623,226,Gainesville,msa,GA,4/30/16,1031.797533,226,182667.9238
395162,236,Torrington,msa,CT,4/30/16,925.9444225,236,218563.1573
395009,237,Punta Gorda,msa,FL,4/30/16,1420.173591,237,175305.0367
394960,242,Panama City,msa,FL,4/30/16,1011.174256,242,179394.959
395079,274,Sebastian,msa,FL,4/30/16,1190.327517,274,181882.3035
394703,279,Idaho Falls,msa,ID,4/30/16,667.5201999,279,171600.3251
394639,280,Grand Junction,msa,CO,4/30/16,874.5027996,280,210473.657
395232,308,Winchester,msa,VA,4/30/16,1104.886914,308,215797.4726
753872,361,California,msa,MD,4/30/16,1169.289736,361,281323.8138
394913,1,New York,msa,NY,7/31/16,2463.460813,1,433786.5993
753899,2,Los Angeles,msa,CA,7/31/16,2026.613477,2,535986.7496
394463,3,Chicago,msa,IL,7/31/16,1467.945868,3,209022.2485
394692,5,Houston,msa,TX,7/31/16,1280.060551,5,194056.1313
395209,6,Washington,msa,VA,7/31/16,1798.873101,6,382005.3643
394974,7,Philadelphia,msa,PA,7/31/16,1307.144237,7,215592.1392
394856,8,Miami,msa,FL,7/31/16,1598.610183,8,242270.5992
394347,9,Atlanta,msa,GA,7/31/16,1145.920429,9,187898.5388
394404,10,Boston,msa,MA,7/31/16,2122.835387,10,408624.2279
395057,12,San Francisco,msa,CA,7/31/16,2606.27755,12,775632.733
395025,13,Riverside,msa,CA,7/31/16,1452.968302,13,304442.4481
394532,14,Detroit,msa,MI,7/31/16,937.5012535,14,140106.168
395078,15,Seattle,msa,WA,7/31/16,1570.9652,15,387316.4042
394865,16,Minneapolis,msa,MN,7/31/16,1238.820383,16,240839.3547
395056,17,San Diego,msa,CA,7/31/16,1842.790463,17,505847.0323
395148,18,Tampa,msa,FL,7/31/16,1152.08631,18,177288.0898
394530,19,Denver,msa,CO,7/31/16,1419.727375,19,346107.681
394358,20,Baltimore,msa,MD,7/31/16,1391.227176,20,264517.5141
395121,21,St. Louis,msa,MO,7/31/16,918.1020297,21,154541.6809
394943,22,Orlando,msa,FL,7/31/16,1253.480573,22,196764.6388
394458,23,Charlotte,msa,NC,7/31/16,1136.32034,23,185784.772
395055,24,San Antonio,msa,TX,7/31/16,1103.353938,24,176375.005
394998,25,Portland,msa,OR,7/31/16,1339.311976,25,344815.0821
395045,26,Sacramento,msa,CA,7/31/16,1429.470232,26,349614.3434
394982,27,Pittsburgh,msa,PA,7/31/16,1013.208087,27,140004.0357
394466,28,Cincinnati,msa,OH,7/31/16,939.1454526,28,155853.4181
394355,29,Austin,msa,TX,7/31/16,1290.588821,29,276491.5939
394775,30,Las Vegas,msa,NV,7/31/16,1077.164129,30,213525.4217
394735,31,Kansas City,msa,MO,7/31/16,928.1465014,31,163593.7344
394492,32,Columbus,msa,OH,7/31/16,998.5472943,32,164080.4144
394475,35,Cleveland,msa,OH,7/31/16,889.0054606,35,130551.7363
395059,36,San Jose,msa,CA,7/31/16,2795.802385,36,877188.4875
394902,37,Nashville,msa,TN,7/31/16,1290.904715,37,227203.5337
395194,38,Virginia Beach,msa,VA,7/31/16,1134.150208,38,221752.0199
395005,39,Providence,msa,RI,7/31/16,1202.312386,39,259136.1598
394714,40,Jacksonville,msa,FL,7/31/16,1067.682579,40,183946.2615
394862,41,Milwaukee,msa,WI,7/31/16,947.3934074,41,198584.2465
394935,42,Oklahoma City,msa,OK,7/31/16,959.9323712,42,143595.5643
395012,43,Raleigh,msa,NC,7/31/16,1191.111747,43,240130.3893
394849,44,Memphis,msa,TN,7/31/16,941.3352969,44,126387.1755
394807,46,Louisville,msa,KY,7/31/16,891.0461025,46,151697.2421
394910,47,New Orleans,msa,LA,7/31/16,1167.99179,47,212318.8104
395053,48,Salt Lake City,msa,UT,7/31/16,1049.613881,48,280718.5415
394669,49,Hartford,msa,CT,7/31/16,1216.933632,49,215623.4107
394425,50,Buffalo,msa,NY,7/31/16,853.687126,50,139030.587
394388,51,Birmingham,msa,AL,7/31/16,964.3391041,51,151833.5219
395031,52,Rochester,msa,NY,7/31/16,945.8889198,52,140294.9145
394640,53,Grand Rapids,msa,MI,7/31/16,972.9718282,53,169676.4539
753924,55,Urban Honolulu,msa,HI,7/31/16,1988.118712,55,593338.7494
395169,56,Tulsa,msa,OK,7/31/16,943.586031,56,136772.7246
394619,57,Fresno,msa,CA,7/31/16,1138.368869,57,214206.6766
395238,58,Worcester,msa,MA,7/31/16,1187.785989,58,241278.0919
394938,59,Omaha,msa,NE,7/31/16,887.5019889,59,160159.7208
394415,60,Bridgeport,msa,CT,7/31/16,1794.455557,60,395854.8475
394653,61,Greenville,msa,SC,7/31/16,1018.012067,61,159060.8668
394357,63,Bakersfield,msa,CA,7/31/16,1021.94478,63,192526.3866
394308,64,Albany,msa,NY,7/31/16,1089.283865,64,204059.4709
394753,65,Knoxville,msa,TN,7/31/16,955.3694934,65,157265.5286
394908,68,New Haven,msa,CT,7/31/16,1199.939104,68,208351.8176
394561,69,El Paso,msa,TX,7/31/16,1007.422379,69,127792.1945
394318,70,Allentown,msa,PA,7/31/16,1107.736765,70,188049.2519
394952,71,Oxnard,msa,CA,7/31/16,1987.601722,71,536351.0569
753906,73,North Port,msa,FL,7/31/16,1358.739191,73,242580.9293
394457,75,Charleston,msa,SC,7/31/16,1217.850105,75,235437.4294
394648,76,Greensboro,msa,NC,7/31/16,883.5463085,76,133784.9215
395134,77,Stockton,msa,CA,7/31/16,1434.488338,77,304677.7247
394440,78,Cape Coral,msa,FL,7/31/16,1167.418356,78,215870.0347
394484,80,Colorado Springs,msa,CO,7/31/16,1158.6568,80,249555.1672
394304,83,Akron,msa,OH,7/31/16,797.3483394,83,125724.9651
394531,84,Des Moines,msa,IA,7/31/16,980.3628001,84,178552.7442
395115,85,Springfield,msa,MA,7/31/16,1086.217228,85,205541.5497
394931,87,Ogden,msa,UT,7/31/16,986.6008561,87,236815.0772
394816,88,Madison,msa,WI,7/31/16,1198.632022,88,237114.4034
395235,89,Winston,msa,NC,7/31/16,930.0440074,89,140023.3805
394528,90,Deltona,msa,FL,7/31/16,1084.432179,90,169035.1345
395143,91,Syracuse,msa,NY,7/31/16,977.2034064,91,127322.4856
395160,93,Toledo,msa,OH,7/31/16,773.0750699,93,110339.7515
394352,96,Augusta,msa,GA,7/31/16,865.8847167,96,129082.2355
394957,97,Palm Bay,msa,FL,7/31/16,1116.170939,97,173692.3241
394666,99,Harrisburg,msa,PA,7/31/16,892.924574,99,174667.6421
395113,100,Spokane,msa,WA,7/31/16,832.7607479,100,187770.3931
395075,101,Scranton,msa,PA,7/31/16,769.9866679,101,126462.5582
394460,102,Chattanooga,msa,TN,7/31/16,919.4955107,102,158881.9803
394871,103,Modesto,msa,CA,7/31/16,1125.701079,103,256622.2652
394997,105,Portland,msa,ME,7/31/16,1358.441835,105,253747.6661
395245,106,Youngstown,msa,OH,7/31/16,622.2301285,106,89501.68048
394770,107,Lansing,msa,MI,7/31/16,868.5988138,107,129069.9969
394589,109,Fayetteville,msa,NC,7/31/16,848.8459994,109,129768.0647
394792,110,Lexington,msa,KY,7/31/16,908.1980504,110,164193.491
395068,112,Santa Rosa,msa,CA,7/31/16,1913.293696,112,555080.0365
395019,113,Reno,msa,NV,7/31/16,1140.481856,113,301497.5159
394995,115,Port St. Lucie,msa,FL,7/31/16,1262.787989,115,188967.8279
395195,119,Visalia,msa,CA,7/31/16,1054.582231,119,185769.9006
394338,121,Asheville,msa,NC,7/31/16,1070.930695,121,222876.6922
395244,122,York,msa,PA,7/31/16,842.112061,122,167619.0247
395183,123,Vallejo,msa,CA,7/31/16,1606.402973,123,367278.475
753917,124,Santa Maria,msa,CA,7/31/16,2061.914857,124,543729.1135
395050,125,Salinas,msa,CA,7/31/16,1670.177507,125,472951.0845
395048,126,Salem,msa,OR,7/31/16,1009.511015,126,227526.4945
395015,128,Reading,msa,PA,7/31/16,831.255357,128,159831.3087
394820,131,Manchester,msa,NH,7/31/16,1154.420911,131,243976.5213
395051,134,Salisbury,msa,DE,7/31/16,1188.939075,134,250903.4704
394439,137,Canton,msa,OH,7/31/16,666.956708,137,118347.8451
395070,138,Savannah,msa,GA,7/31/16,1058.799935,138,176080.4717
395164,142,Trenton,msa,NJ,7/31/16,1606.634372,142,240635.4703
394875,143,Montgomery,msa,AL,7/31/16,874.9836454,143,130042.0608
395146,145,Tallahassee,msa,FL,7/31/16,904.8607264,145,160076.7393
394576,146,Eugene,msa,OR,7/31/16,1045.959325,146,242679.6526
394332,148,Ann Arbor,msa,MI,7/31/16,1428.578408,148,256082.2499
394602,152,Fort Collins,msa,CO,7/31/16,1371.771898,152,338737.591
395033,153,Rockford,msa,IL,7/31/16,757.9935654,153,99119.25359
394622,155,Gainesville,msa,FL,7/31/16,976.8256417,155,160376.7478
394405,156,Boulder,msa,CO,7/31/16,1716.978842,156,462478.4161
394471,163,Clarksville,msa,TN,7/31/16,845.8710259,163,149130.8007
394579,165,Evansville,msa,IN,7/31/16,639.3793191,165,123584.5549
394660,170,Hagerstown,msa,MD,7/31/16,943.9230546,170,175728.7276
395061,175,San Luis Obispo,msa,CA,7/31/16,1709.860154,175,521746.4937
753875,176,Crestview,msa,FL,7/31/16,1110.221167,176,237239.8462
394348,180,Atlantic City,msa,NJ,7/31/16,1086.103373,180,184447.0437
394412,181,Bremerton,msa,WA,7/31/16,1253.568482,181,299307.3166
395065,183,Santa Cruz,msa,CA,7/31/16,2250.725636,183,709866.0468
394924,185,Norwich,msa,CT,7/31/16,1094.708947,185,217010.3248
394732,190,Kalamazoo,msa,MI,7/31/16,869.459444,190,150478.106
394811,191,Lynchburg,msa,VA,7/31/16,856.4053167,191,156861.0171
395161,199,Topeka,msa,KS,7/31/16,732.3461222,199,111012.8486
394519,203,Daphne,msa,AL,7/31/16,1157.619585,203,215337.6078
395030,207,Rochester,msa,MN,7/31/16,1173.876509,207,189726.9736
753895,208,Lafayette,msa,IN,7/31/16,945.7411284,208,138019.791
394848,210,Medford,msa,OR,7/31/16,1192.878254,210,266676.5118
394681,216,Hilton Head Island,msa,SC,7/31/16,1230.011798,216,283662.3332
394346,217,Athens,msa,GA,7/31/16,957.1740603,217,163595.6235
394765,218,Lake Havasu City,msa,AZ,7/31/16,874.448479,218,180643.5115
394623,226,Gainesville,msa,GA,7/31/16,1067.11222,226,185778.4052
395162,236,Torrington,msa,CT,7/31/16,913.5483766,236,221142.2294
395009,237,Punta Gorda,msa,FL,7/31/16,1419.831925,237,179859.377
394960,242,Panama City,msa,FL,7/31/16,1019.989922,242,182131.6439
395079,274,Sebastian,msa,FL,7/31/16,1202.048317,274,186013.9047
394703,279,Idaho Falls,msa,ID,7/31/16,695.3215718,279,176226.2432
394639,280,Grand Junction,msa,CO,7/31/16,893.4404932,280,212686.9266
395232,308,Winchester,msa,VA,7/31/16,1139.131733,308,217466.8392
753872,361,California,msa,MD,7/31/16,1183.528792,361,281423.0215
394913,1,New York,msa,NY,10/31/16,2460.790257,1,435524.1542
753899,2,Los Angeles,msa,CA,10/31/16,2038.864353,2,521564.6028
394463,3,Chicago,msa,IL,10/31/16,1454.789579,3,210624.9512
394692,5,Houston,msa,TX,10/31/16,1268.527725,5,195570.1423
395209,6,Washington,msa,VA,10/31/16,1790.031294,6,383412.1023
394974,7,Philadelphia,msa,PA,10/31/16,1302.112873,7,218006.2726
394856,8,Miami,msa,FL,10/31/16,1610.182086,8,247265.1909
394347,9,Atlanta,msa,GA,10/31/16,1149.886942,9,190319.3413
394404,10,Boston,msa,MA,10/31/16,2094.630141,10,413155.5471
395057,12,San Francisco,msa,CA,10/31/16,2584.128551,12,774232.8841
395025,13,Riverside,msa,CA,10/31/16,1470.131593,13,302735.1167
394532,14,Detroit,msa,MI,10/31/16,942.8051526,14,142051.443
395078,15,Seattle,msa,WA,10/31/16,1567.358641,15,394225.3778
394865,16,Minneapolis,msa,MN,10/31/16,1242.218848,16,243208.6392
395056,17,San Diego,msa,CA,10/31/16,1854.884147,17,512150.3889
395148,18,Tampa,msa,FL,10/31/16,1164.988637,18,181903.8015
394530,19,Denver,msa,CO,10/31/16,1404.12174,19,351365.2799
394358,20,Baltimore,msa,MD,10/31/16,1381.23304,20,265610.9912
395121,21,St. Louis,msa,MO,10/31/16,917.0787848,21,155403.6737
394943,22,Orlando,msa,FL,10/31/16,1261.663319,22,201388.0297
394458,23,Charlotte,msa,NC,10/31/16,1144.075446,23,189489.143
395055,24,San Antonio,msa,TX,10/31/16,1105.731125,24,178776.9053
394998,25,Portland,msa,OR,10/31/16,1336.912096,25,351316.4666
395045,26,Sacramento,msa,CA,10/31/16,1436.890821,26,354227.0539
394982,27,Pittsburgh,msa,PA,10/31/16,994.4258537,27,141119.1911
394466,28,Cincinnati,msa,OH,10/31/16,940.2597654,28,157851.8958
394355,29,Austin,msa,TX,10/31/16,1276.706092,29,278765.4418
394775,30,Las Vegas,msa,NV,10/31/16,1083.144508,30,214738.3665
394735,31,Kansas City,msa,MO,10/31/16,937.1749149,31,166504.7794
394492,32,Columbus,msa,OH,10/31/16,986.9917598,32,165631.1909
394475,35,Cleveland,msa,OH,10/31/16,887.5924767,35,131659.6732
395059,36,San Jose,msa,CA,10/31/16,2715.485296,36,846941.1084
394902,37,Nashville,msa,TN,10/31/16,1292.636441,37,233866.6366
395194,38,Virginia Beach,msa,VA,10/31/16,1129.541235,38,222835.2223
395005,39,Providence,msa,RI,10/31/16,1212.848028,39,262698.1498
394714,40,Jacksonville,msa,FL,10/31/16,1070.055304,40,187836.159
394862,41,Milwaukee,msa,WI,10/31/16,937.2284392,41,200731.2627
394935,42,Oklahoma City,msa,OK,10/31/16,949.0804508,42,144724.3086
395012,43,Raleigh,msa,NC,10/31/16,1190.363742,43,243567.2785
394849,44,Memphis,msa,TN,10/31/16,941.8787051,44,128308.9523
394807,46,Louisville,msa,KY,10/31/16,891.8395524,46,154183.5425
394910,47,New Orleans,msa,LA,10/31/16,1166.65892,47,214234.3153
395053,48,Salt Lake City,msa,UT,10/31/16,1066.319559,48,284358.1683
394669,49,Hartford,msa,CT,10/31/16,1207.545245,49,216118.6068
394425,50,Buffalo,msa,NY,10/31/16,845.0939182,50,141496.2732
394388,51,Birmingham,msa,AL,10/31/16,959.021164,51,152981.3966
395031,52,Rochester,msa,NY,10/31/16,946.4608914,52,142117.9996
394640,53,Grand Rapids,msa,MI,10/31/16,959.5735624,53,172886.0335
753924,55,Urban Honolulu,msa,HI,10/31/16,1977.52263,55,605807.2939
395169,56,Tulsa,msa,OK,10/31/16,931.4732283,56,138796.9187
394619,57,Fresno,msa,CA,10/31/16,1146.301778,57,218478.1931
395238,58,Worcester,msa,MA,10/31/16,1189.650812,58,244358.0719
394938,59,Omaha,msa,NE,10/31/16,896.0038429,59,162088.7073
394415,60,Bridgeport,msa,CT,10/31/16,1793.125776,60,395220.2692
394653,61,Greenville,msa,SC,10/31/16,1015.003014,61,162181.4077
394357,63,Bakersfield,msa,CA,10/31/16,1020.69933,63,193717.7157
394308,64,Albany,msa,NY,10/31/16,1102.069435,64,205292.3463
394753,65,Knoxville,msa,TN,10/31/16,951.8650884,65,159100.3443
394908,68,New Haven,msa,CT,10/31/16,1187.17223,68,208702.6401
394561,69,El Paso,msa,TX,10/31/16,1001.212884,69,128555.3006
394318,70,Allentown,msa,PA,10/31/16,1106.699695,70,189192.0229
394952,71,Oxnard,msa,CA,10/31/16,2011.687807,71,539984.2935
753906,73,North Port,msa,FL,10/31/16,1376.609917,73,246938.5057
394457,75,Charleston,msa,SC,10/31/16,1215.457563,75,238951.6362
394648,76,Greensboro,msa,NC,10/31/16,889.2535246,76,136096.1351
395134,77,Stockton,msa,CA,10/31/16,1451.253563,77,310620.9617
394440,78,Cape Coral,msa,FL,10/31/16,1184.769278,78,219358.3243
394484,80,Colorado Springs,msa,CO,10/31/16,1177.659081,80,254016.071
394304,83,Akron,msa,OH,10/31/16,793.8315599,83,126894.8675
394531,84,Des Moines,msa,IA,10/31/16,982.9741586,84,181114.9823
395115,85,Springfield,msa,MA,10/31/16,1096.855764,85,207123.8722
394931,87,Ogden,msa,UT,10/31/16,984.8977027,87,242246.9712
394816,88,Madison,msa,WI,10/31/16,1198.971507,88,240102.9774
395235,89,Winston,msa,NC,10/31/16,924.9480091,89,141314.8898
394528,90,Deltona,msa,FL,10/31/16,1095.505214,90,173392.5514
395143,91,Syracuse,msa,NY,10/31/16,964.2527123,91,128404.6195
395160,93,Toledo,msa,OH,10/31/16,784.2015394,93,111256.885
394352,96,Augusta,msa,GA,10/31/16,866.4825842,96,129434.2838
394957,97,Palm Bay,msa,FL,10/31/16,1142.175004,97,178903.7855
394666,99,Harrisburg,msa,PA,10/31/16,894.753332,99,176149.702
395113,100,Spokane,msa,WA,10/31/16,841.2778621,100,191236.554
395075,101,Scranton,msa,PA,10/31/16,781.896085,101,127598.927
394460,102,Chattanooga,msa,TN,10/31/16,910.497773,102,161139.7712
394871,103,Modesto,msa,CA,10/31/16,1140.827553,103,261276.6444
394997,105,Portland,msa,ME,10/31/16,1378.589397,105,258246.5023
395245,106,Youngstown,msa,OH,10/31/16,630.4106529,106,89634.98414
394770,107,Lansing,msa,MI,10/31/16,881.2322243,107,131553.364
394589,109,Fayetteville,msa,NC,10/31/16,851.6183564,109,130867.4544
394792,110,Lexington,msa,KY,10/31/16,917.3635473,110,165984.7701
395068,112,Santa Rosa,msa,CA,10/31/16,1903.700483,112,560399.0078
395019,113,Reno,msa,NV,10/31/16,1150.321462,113,303752.1655
394995,115,Port St. Lucie,msa,FL,10/31/16,1260.137683,115,194272.7219
395195,119,Visalia,msa,CA,10/31/16,1057.61146,119,189913.4291
394338,121,Asheville,msa,NC,10/31/16,1078.732173,121,227759.3371
395244,122,York,msa,PA,10/31/16,835.6579895,122,169162.0102
395183,123,Vallejo,msa,CA,10/31/16,1620.634093,123,377378.5334
753917,124,Santa Maria,msa,CA,10/31/16,2064.231949,124,546238.6754
395050,125,Salinas,msa,CA,10/31/16,1670.046472,125,480183.7278
395048,126,Salem,msa,OR,10/31/16,1036.849311,126,234966.5147
395015,128,Reading,msa,PA,10/31/16,824.2909586,128,161576.1953
394820,131,Manchester,msa,NH,10/31/16,1186.210232,131,246070.9348
395051,134,Salisbury,msa,DE,10/31/16,1180.886947,134,251388.7354
394439,137,Canton,msa,OH,10/31/16,671.1637714,137,119244.5815
395070,138,Savannah,msa,GA,10/31/16,1043.882454,138,176609.6733
395164,142,Trenton,msa,NJ,10/31/16,1598.915441,142,241624.7244
394875,143,Montgomery,msa,AL,10/31/16,874.3872824,143,130243.8587
395146,145,Tallahassee,msa,FL,10/31/16,894.8762365,145,162409.3371
394576,146,Eugene,msa,OR,10/31/16,1056.528592,146,247454.1792
394332,148,Ann Arbor,msa,MI,10/31/16,1457.553028,148,258119.9796
394602,152,Fort Collins,msa,CO,10/31/16,1329.447902,152,343819.331
395033,153,Rockford,msa,IL,10/31/16,758.1378862,153,101567.7338
394622,155,Gainesville,msa,FL,10/31/16,981.9699285,155,163207.1393
394405,156,Boulder,msa,CO,10/31/16,1687.65567,156,470104.1888
394471,163,Clarksville,msa,TN,10/31/16,848.8893203,163,150289.2301
394579,165,Evansville,msa,IN,10/31/16,642.394173,165,125152.3308
394660,170,Hagerstown,msa,MD,10/31/16,943.8178311,170,176422.2258
395061,175,San Luis Obispo,msa,CA,10/31/16,1738.489577,175,534429.9667
753875,176,Crestview,msa,FL,10/31/16,1120.226063,176,239366.7697
394348,180,Atlantic City,msa,NJ,10/31/16,1048.335597,180,179253.3379
394412,181,Bremerton,msa,WA,10/31/16,1254.000279,181,308330.8666
395065,183,Santa Cruz,msa,CA,10/31/16,2321.979997,183,712820.5446
394924,185,Norwich,msa,CT,10/31/16,1081.365251,185,218525.538
394732,190,Kalamazoo,msa,MI,10/31/16,872.1629289,190,151247.1448
394811,191,Lynchburg,msa,VA,10/31/16,860.4973833,191,158567.7725
395161,199,Topeka,msa,KS,10/31/16,744.6022571,199,111495.52
394519,203,Daphne,msa,AL,10/31/16,1159.927557,203,217092.1868
395030,207,Rochester,msa,MN,10/31/16,1157.834446,207,193784.4525
753895,208,Lafayette,msa,IN,10/31/16,958.9000166,208,140154.3825
394848,210,Medford,msa,OR,10/31/16,1229.332233,210,271987.0456
394681,216,Hilton Head Island,msa,SC,10/31/16,1228.800182,216,284705.4262
394346,217,Athens,msa,GA,10/31/16,964.0191092,217,164956.9487
394765,218,Lake Havasu City,msa,AZ,10/31/16,880.0502315,218,181757.5174
394623,226,Gainesville,msa,GA,10/31/16,1076.149766,226,188558.7834
395162,236,Torrington,msa,CT,10/31/16,911.9484445,236,221566.2442
395009,237,Punta Gorda,msa,FL,10/31/16,1460.048403,237,185143.3333
394960,242,Panama City,msa,FL,10/31/16,1009.731959,242,184399.2802
395079,274,Sebastian,msa,FL,10/31/16,1229.233607,274,190895.7366
394703,279,Idaho Falls,msa,ID,10/31/16,698.0364264,279,179460.6395
394639,280,Grand Junction,msa,CO,10/31/16,889.0610909,280,214009.3043
395232,308,Winchester,msa,VA,10/31/16,1126.471978,308,219705.4887
753872,361,California,msa,MD,10/31/16,1190.987396,361,279990.6516
394913,1,New York,msa,NY,1/31/17,2440.303082,1,441981.5285
753899,2,Los Angeles,msa,CA,1/31/17,2058.786933,2,530082.604
394463,3,Chicago,msa,IL,1/31/17,1444.040783,3,214049.992
394692,5,Houston,msa,TX,1/31/17,1261.891046,5,197794.3641
395209,6,Washington,msa,VA,1/31/17,1786.64697,6,389090.9282
394974,7,Philadelphia,msa,PA,1/31/17,1308.732541,7,220494.5952
394856,8,Miami,msa,FL,1/31/17,1618.873958,8,251188.7546
394347,9,Atlanta,msa,GA,1/31/17,1157.015496,9,194785.3832
394404,10,Boston,msa,MA,1/31/17,2104.633685,10,422061.6667
395057,12,San Francisco,msa,CA,1/31/17,2571.142245,12,789840.6939
395025,13,Riverside,msa,CA,1/31/17,1483.714279,13,299895.8603
394532,14,Detroit,msa,MI,1/31/17,940.322151,14,145305.8815
395078,15,Seattle,msa,WA,1/31/17,1567.395137,15,407052.8067
394865,16,Minneapolis,msa,MN,1/31/17,1245.693674,16,248294.4859
395056,17,San Diego,msa,CA,1/31/17,1864.185314,17,524952.5617
395148,18,Tampa,msa,FL,1/31/17,1175.329038,18,186631.7616
394530,19,Denver,msa,CO,1/31/17,1403.65979,19,360491.4075
394358,20,Baltimore,msa,MD,1/31/17,1379.158205,20,269045.8203
395121,21,St. Louis,msa,MO,1/31/17,914.4140809,21,157452.1679
394943,22,Orlando,msa,FL,1/31/17,1266.6737,22,204942.5742
394458,23,Charlotte,msa,NC,1/31/17,1143.633779,23,193800.8092
395055,24,San Antonio,msa,TX,1/31/17,1111.450066,24,181704.8684
394998,25,Portland,msa,OR,1/31/17,1335.237643,25,360319.2987
395045,26,Sacramento,msa,CA,1/31/17,1453.302729,26,363458.8373
394982,27,Pittsburgh,msa,PA,1/31/17,997.3959317,27,142828.2362
394466,28,Cincinnati,msa,OH,1/31/17,954.3989684,28,160640.0078
394355,29,Austin,msa,TX,1/31/17,1278.261666,29,283590.1585
394775,30,Las Vegas,msa,NV,1/31/17,1086.714333,30,218824.4619
394735,31,Kansas City,msa,MO,1/31/17,935.8062557,31,170206.1549
394492,32,Columbus,msa,OH,1/31/17,1003.107763,32,168111.8574
394475,35,Cleveland,msa,OH,1/31/17,880.5769969,35,133637.6246
395059,36,San Jose,msa,CA,1/31/17,2713.252394,36,852598.1328
394902,37,Nashville,msa,TN,1/31/17,1289.849579,37,241571.5992
