RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,4/30/15,7/31/15,10/31/15,1/31/16,4/30/16,7/31/16,10/31/16,1/31/17,4/30/17,7/31/17,10/31/17,1/31/18,4/30/18,7/31/18,10/31/18,1/31/19,4/30/19,7/31/19,10/31/19,1/31/20,4/30/20,7/31/20,10/31/20,1/31/21,4/30/21,7/31/21,10/31/21,1/31/22,4/30/22,7/31/22,10/31/22,1/31/23,4/30/23,7/31/23,10/31/23,1/31/24,4/30/24,7/31/24,10/31/24
394927,149,"Ocala, FL",msa,FL,115085.1464,115775.7363,119567.3772,122704.1501,126028.4213,127666.082,129776.1706,133022.8425,136403.4669,138918.364,141907.5128,145518.3585,149629.6795,153153.3974,155104.1848,157790.3234,160462.2727,163585.3762,164709.6586,167307.6075,170716.4421,173095.9892,174580.1728,180850.7296,189308.5936,197368.3868,211147.6886,223542.3286,237653.6998,259267.0873,278119.7165,282774.1733,281311.1106,279153.3139,279273.5749,280818.02,280673.9263,280595.8963,279856.1451,279207.7632
394679,150,"Hickory, NC",msa,NC,110963.7534,112402.5944,114477.4333,116959.5667,119583.0539,121057.2193,121890.9982,124280.5716,126543.8862,127679.292,129340.9725,131672.0145,134049.7926,136334.795,138717.6998,141381.9239,144449.0872,148050.8792,150591.7948,153628.2854,157259.9174,160828.8641,164007.0162,172070.3995,181382.5677,190516.1595,199626.6017,199948.4563,203370.1876,218942.3453,229986.521,231884.0683,231675.8099,233672.3542,238926.9545,243010.6547,244793.3019,248682.3135,253817.9354,253659.2601
394697,151,"Huntington, WV",msa,OH,105334.7716,106605.1626,107661.247,108895.0763,108752.1673,107803.4265,108179.8017,108674.3238,108917.0804,108469.8871,108632.0359,109144.1747,109638.5503,111268.3269,112224.5409,112855.8045,113671.3087,114397.7346,115239.9349,116030.6071,116386.717,117925.8937,118680.9458,122751.2004,127913.4372,132075.5427,135163.6047,134332.9608,136914.2597,141834.6809,144578.1017,144327.159,143726.0527,144309.2546,144443.6345,143162.14,144402.5153,147477.756,149908.4917,150355.7423
394602,152,"Fort Collins, CO",msa,CO,283503.1245,293578.4008,302385.7663,312220.3862,321083.0508,330538.398,338737.591,343819.331,352267.214,362257.6022,366833.2274,369601.5034,376938.1911,383861.0269,388159.4307,391578.6287,395479.1476,401949.7044,406414.9538,407535.0578,411642.6395,416615.8655,416558.5207,425564.1497,438967.0767,456939.5191,480072.2845,494118.6436,510977.4064,542883.6096,559623.9368,548516.0047,543947.0641,537878.9741,537914.5481,541940.1208,541632.7594,545552.1814,547026.7758,548607.9443
395033,153,"Rockford, IL",msa,IL,90162.63574,88941.88708,91534.53142,93816.88196,95075.72224,97400.72739,99119.25359,101567.7338,104161.7941,106500.1615,107164.9756,108020.5576,111984.4202,114972.576,115648.6094,115856.2157,117733.5105,121802.8911,122148.3015,122378.436,124460.2597,126691.1271,125238.2093,128308.181,134923.6358,140740.5156,145622.4031,147623.0176,151601.9715,160725.3596,164335.3459,162271.5303,163125.0293,166222.6541,172197.4827,177468.3566,181052.2467,186691.0931,192004.1561,195282.045
394796,154,"Lincoln, NE",msa,NE,155548.4389,157160.1951,159446.4383,162438.6855,165817.675,168513.0512,171266.3795,172822.8945,175015.3819,177880.8204,180877.1635,183245.8229,184902.5786,187309.0748,191043.3257,193921.7749,195239.3271,197960.9706,200358.7629,201588.7941,204085.6173,206820.2349,208862.4381,215111.4742,221845.9623,231084.363,242317.5328,244489.9974,248915.9271,262515.3737,269928.2815,267097.5766,267468.2668,270905.4021,277326.8049,278443.3665,278330.0929,281251.6963,282281.8455,284061.0223
394622,155,"Gainesville, FL",msa,FL,146747.4418,148660.9227,150988.7867,153637.1646,155766.0943,157871.9601,160376.7478,163207.1393,166208.3948,169982.1911,173953.5468,176913.856,179388.1033,182722.2209,186478.702,189025.336,190845.4742,191024.7371,194493.3658,198123.9173,201982.884,206418.6207,208591.5957,215296.4128,224777.4408,233520.961,243615.9738,249447.7341,257722.0971,272491.2804,284919.1697,286954.5549,285976.0938,288270.8285,294242.7935,296723.014,299352.7981,302708.3099,303050.2711,302115.1418
394405,156,"Boulder, CO",msa,CO,378991.42,391352.5524,402268.3408,417923.8049,434042.8615,449246.8575,462478.4161,470104.1888,481126.2732,492116.6172,500172.3732,503666.6073,508321.8333,512536.6983,519579.4706,524674.9764,528768.5446,533046.3396,534433.7936,539263.8781,547192.81,558088.768,555930.9096,567610.6277,586867.3052,615399.4277,656093.5653,665356.1787,686282.9783,743583.0134,771597.9723,744878.9324,732467.309,721548.5492,720769.1581,726852.996,725159.4812,729897.5965,725622.6097,725701.5915
394646,157,"Green Bay, WI",msa,WI,149432.7876,151198.0939,153397.0706,154267.886,157317.1986,159748.0528,161704.5003,163306.8955,167242.276,170283.3144,173292.0302,176397.6995,178775.4767,181710.0273,185390.7808,187032.4419,189393.7945,193215.9126,195879.7551,198578.348,201510.5082,204593.0735,206936.5226,214504.0998,222569.0786,229949.0053,243145.689,246256.2775,250404.6686,262169.1738,270700.6484,268661.4767,272071.7087,279207.8408,285631.9731,292688.0522,293861.546,302320.1414,308104.3289,311682.2677
394488,158,"Columbus, GA",msa,GA,109854.5054,109447.7174,110579.6809,111647.8777,110972.6981,111692.5368,112060.0461,112166.6751,112804.6244,112692.6787,112538.1213,113286.2351,115244.5494,117957.2166,118290.7382,119556.0584,121462.7766,122808.4098,124777.8921,126501.0964,129889.1895,131921.958,133144.2021,137672.3877,143691.554,149225.1356,154110.1762,155109.0079,160068.9602,167078.588,171410.5978,173026.1949,172318.0138,173377.3391,176785.369,180022.5556,181918.2325,184798.0863,187303.0421,189385.1805
395107,159,"South Bend, IN",msa,IN,104519.0632,104803.0232,106417.0902,108111.1202,109743.248,111978.5021,113756.9619,116476.665,118274.9079,119192.0009,121348.0628,123865.399,125912.0739,129538.2664,131047.1844,132708.9129,135271.3521,138779.5624,140001.0601,141831.3557,144748.1251,148547.1862,149942.8297,153325.4469,160230.9508,167535.1493,175525.6341,176101.3356,181103.3364,191931.9606,197952.5867,197100.7725,197253.9147,200468.3545,206106.7039,209587.4043,209834.1065,214628.5921,218241.7692,218930.9397
395109,160,"Spartanburg, SC",msa,SC,123675.7017,125739.3583,127959.2242,129165.0358,130272.9798,131600.2983,132709.0368,135095.9396,137855.1014,139784.0009,141946.3517,144837.3376,147984.8371,150415.3281,152876.7883,155839.1363,158464.208,161867.0041,164340.2724,166585.2512,169742.1258,173227.3439,176205.6827,182745.8192,190632.3037,198031.7128,208449.985,212753.3942,219978.2357,236450.9882,249550.4762,250613.0107,248995.9003,247451.3587,251359.9532,256557.6418,258968.5005,261625.9624,263468.8258,264507.2071
394645,161,"Greeley, CO",msa,CO,238991.6916,249903.6827,258252.9882,267051.0208,274746.204,282374.0634,289466.9578,294966.1133,302632.7752,311914.1828,319983.7467,326762.7237,333955.6723,342329.9808,348003.9679,352588.5908,357281.9261,363098.545,365210.4776,368847.8352,374235.796,379932.6909,381525.9896,390537.0818,403843.4283,421406.2725,443424.7024,458439.1052,476079.4925,501317.0712,516036.8266,505773.8002,497335.7733,489183.9837,489610.3357,491375.1377,489252.9966,491713.448,491757.092,494999.4753
394808,162,"Lubbock, TX",msa,TX,130873.2563,131508.112,130026.4196,129060.3075,126806.7125,128426.7707,131825.8187,137143.5501,140748.37,142576.883,146427.3344,149888.2845,152317.2796,155043.59,155810.517,157404.1264,157030.8472,149674.9032,149039.8832,150186.1205,151790.998,154484.6908,156797.5027,160792.582,165167.0662,170705.1948,178421.8413,181950.9482,186487.0815,196972.897,204716.3969,205211.4636,204898.4368,205099.0296,207163.0291,206276.9776,204234.3128,206444.841,205611.4332,202914.5933
394471,163,"Clarksville, TN",msa,TN,146260.2371,145586.9569,145891.9644,146296.114,147001.2475,148106.2171,149130.8007,150289.2301,151311.2251,151972.4077,152260.7246,153776.9139,156347.9948,158405.9034,160691.0001,162518.2322,164136.3676,166460.7047,168958.0729,171953.793,177252.229,181470.2221,184651.9263,190281.4067,197040.1533,204749.4019,216395.1109,224957.2056,236239.8633,250137.8681,260023.1825,262291.0057,262762.451,263364.3467,266584.2078,270127.8189,271187.9594,274522.5381,276256.399,275457.072
395028,164,"Roanoke, VA",msa,VA,154261.7351,153938.7439,155500.2297,156856.7633,157097.9786,157763.9392,157926.4085,159417.351,160833.1722,162241.1371,163724.8507,164508.1713,165938.1845,167204.9611,168559.1549,170179.4274,171114.6254,175595.5985,178096.1874,180194.7266,183698.4052,186975.5449,189800.5289,197672.5601,206279.2128,212972.8238,221793.0291,222649.2554,226536.449,238511.4422,249209.3213,250890.4546,251223.2315,253412.6741,260408.3062,264560.5923,266519.0197,270636.9627,275318.1929,278605.5661
394579,165,"Evansville, IN",msa,IN,115485.8355,116416.7195,117678.5982,119110.5662,120315.2836,121857.3106,123584.5549,125152.3308,126428.7977,127922.181,129106.4307,130228.0605,132157.4898,134298.3258,135768.1194,137136.7196,138017.8613,140006.2614,141011.2118,142869.4153,145205.5151,148199.4681,150041.7605,153547.0609,159043.9795,164782.5276,172122.1425,175053.5075,178753.0696,186239.5338,190619.9746,190126.3014,190834.9632,192578.2729,197971.0153,200553.5225,201965.4114,205744.0735,207462.4269,208900.9202
394747,167,"Kingsport, TN",msa,TN,116623.4437,116371.9551,118298.5448,119835.91,120545.3322,120784.5836,121265.7924,123091.1653,125916.9761,126447.6165,127724.8301,129076.7731,130230.1702,131485.4291,132022.4652,132814.6138,135245.9611,142007.7533,144336.3581,145451.6248,148147.2426,150433.7663,151375.32,153559.063,158245.0908,163483.3051,171568.1306,176963.7112,183958.4319,193573.6336,201084.3339,202203.6794,201716.4861,204898.6466,212161.5639,220351.0069,224108.6049,226980.7404,231580.9661,231874.8507
394741,168,"Kennewick, WA",msa,WA,189491.7697,192723.4541,195882.4278,199616.6719,204210.599,209308.7648,214247.2149,218370.6998,224692.7358,230981.0489,236644.8192,243913.2341,251895.3979,256795.3965,262575.3108,272373.2494,278365.4705,285593.6167,293326.8323,300526.6455,307600.2724,312926.5252,314854.886,322752.8371,333523.353,345735.9574,363215.5682,375906.5144,387741.3975,411305.8397,422374.0512,416103.0058,410834.322,410941.5702,417452.7295,418678.3988,418657.1825,424485.3005,425594.7823,425265.2809
395179,169,"Utica, NY",msa,NY,107211.7621,108877.6697,109801.9035,110854.1736,111882.9132,111661.1573,112385.9551,114141.4836,115701.0782,116220.7841,117151.5521,119718.5618,122309.6578,124070.8358,127014.2463,128903.2024,128982.3577,130338.7311,132259.9092,134069.6864,136481.8994,138775.9034,140970.5016,146092.2779,154473.8411,160637.4063,167222.6346,167021.2097,169503.6199,179223.0692,186194.9265,186773.8073,185264.1857,185205.0658,190558.6655,194159.2004,196344.2042,200105.885,205240.2883,208164.5015
394660,170,"Hagerstown, MD",msa,MD,172341.1393,171342.5833,172878.9422,174437.0099,175743.5301,175475.6598,175728.7276,176422.2258,179291.8589,181218.6547,182540.4322,184290.709,188100.4554,190624.8556,192392.0383,194008.2426,197390.8362,200709.8806,202860.014,203576.1785,206534.3441,210275.4428,212241.3239,219267.2183,230065.4444,241718.048,252487.1719,255430.2409,263366.1125,276983.6566,284728.2109,281687.1012,280844.1575,283944.8321,288168.4078,292228.6791,294059.7281,299304.1207,303049.1534,306572.4774
394543,171,"Duluth, MN",msa,MN,135819.0198,136863.2632,139124.4523,139714.6964,141046.7444,141566.0803,141705.1478,143020.1389,144944.88,145832.9127,147893.7595,150862.9025,152292.4608,153900.6465,156024.0123,157080.4677,158274.035,161891.4697,164283.8562,165881.783,169211.3241,171554.5315,173440.0024,179615.0097,186926.6938,192770.6254,202607.2615,206122.7133,210359.6215,218127.9959,225380.0106,222159.0301,222046.0477,226123.3212,231563.047,233326.4819,232701.2937,236836.7935,240726.9062,241368.4474
394937,172,"Olympia, WA",msa,WA,231580.9882,234588.4509,237462.0609,242469.5878,249238.1455,253836.5946,258668.9247,263504.854,270753.3585,277895.4946,282409.4898,287393.014,294127.9065,300623.7985,308738.0974,315928.7136,319597.5358,323542.9234,327541.3245,334348.5117,344585.656,354626.7233,363280.6679,379765.1901,403470.8227,430218.7718,453977.4487,463179.139,474343.1122,501912.4134,516359.1227,499685.1928,487677.0936,483235.6368,489627.1225,495842.3529,497865.6776,505226.8065,510198.5645,512108.5972
394803,173,"Longview, TX",msa,TX,134089.0978,135022.1812,136690.4265,138087.0519,138880.557,139717.6343,140811.6918,142310.1629,142310.8881,141521.8076,141225.7329,141047.7627,141265.8029,143546.7646,148977.8017,153946.1807,156788.0967,159277.9508,164148.1953,167771.9195,167777.313,167336.6807,168105.983,172714.713,172342.7378,173213.2465,179224.7562,185158.6228,192871.1945,200192.694,207240.4756,209099.8997,210449.4295,213300.3233,216500.7643,214924.9144,212943.2862,215552.1328,216819.9927,215862.4284
395229,174,"Wilmington, NC",msa,NC,204856.6831,207156.8319,209474.8872,213411.3241,217617.1592,220071.2644,221009.3029,222993.844,226413.4074,230344.7417,234429.2208,237054.5457,240751.9095,244430.6208,247035.3719,249837.5014,252273.9639,256853.4512,260246.1604,262927.6901,267211.9545,272616.8481,274920.8839,283212.7254,294905.7055,308160.4603,325784.1346,338229.2289,350566.6528,371952.8079,390525.3801,395585.145,397507.0798,401470.5335,411230.533,417169.1175,421137.41,426788.1357,428405.5376,429104.5786
395061,175,"San Luis Obispo, CA",msa,CA,477239.0485,488456.88,494249.9841,485859.3602,480991.0952,506950.924,521746.4937,534429.9667,554114.3826,567852.9169,568662.2292,577346.1702,593859.6914,600812.9886,600388.7949,606672.2532,610749.4789,608960.3141,607567.3255,614101.7205,623407.0543,630708.0724,624782.4865,644048.9826,675822.9813,700659.5802,731457.1181,747663.2454,775082.5066,827481.2699,849188.2318,833854.6927,826460.0831,820234.1085,842633.6845,866319.9541,869907.6113,874876.9208,882368.1911,883345.1036
753875,176,"Crestview, FL",msa,FL,220633.094,224064.9831,227610.1343,230806.7288,232472.1321,234689.0723,237239.8462,239366.7697,241793.0746,246372.9032,250330.2693,254808.5496,259936.1285,263626.0719,267787.0608,272442.7221,276597.0499,278423.547,281993.0563,287208.3045,293426.7043,298932.1106,302128.9744,312010.0373,326956.0833,342716.3833,365940.8228,384181.9624,402613.3695,427949.045,450050.3481,446877.1623,444200.7867,442182.3732,445479.4519,445794.0633,443399.3018,443533.3514,439473.2861,435632.2482
394851,177,"Merced, CA",msa,CA,186446.6884,189127.6419,194842.6288,199627.9313,204758.1659,208958.0191,212887.7521,217104.3871,222967.0907,231055.6731,235849.8076,240919.0421,247054.1281,253777.2121,258760.0784,263856.4087,268065.4846,276849.6634,279165.138,282105.9224,285345.305,289973.346,291081.9335,300483.7808,315415.993,332854.8689,353101.9094,366548.7765,381771.4921,404438.1496,415655.259,406801.7993,391402.4112,384974.5367,390286.1086,395867.2548,399082.442,405389.1417,410560.8226,411848.8912
395197,178,"Waco, TX",msa,TX,113168.3096,115568.8823,117646.7866,120101.693,121555.0334,122645.5796,124788.6957,127659.2161,131672.2935,134129.7177,136816.2856,140918.3496,144581.0143,147734.093,150911.5365,153462.7735,155809.8895,158733.5234,161495.2647,163099.5297,165820.8677,169523.7969,172027.3477,179100.7336,187253.1898,195694.9646,208240.3195,215783.0334,224501.9261,241204.7883,253046.0047,252925.3938,251052.4264,250352.6245,253585.7841,252284.1419,250519.9564,253957.8673,254202.5466,252223.0212
394447,179,"Cedar Rapids, IA",msa,IA,141655.1001,143239.9825,144318.4371,145222.658,146059.2292,146098.8158,145848.4259,146240.7648,147226.0261,148661.7231,150390.4473,151458.0522,152986.9165,154491.2012,156101.2609,157750.304,158805.2757,162123.7312,163903.9099,164538.2428,166245.1203,167018.859,168284.0449,171791.5719,175140.0533,178666.2094,185895.1946,189125.7577,191995.0005,198090.6517,205291.1805,205777.3956,206127.8386,207215.4631,212099.1526,213927.6877,213558.5583,216637.629,218686.5615,218554.6953
394348,180,"Atlantic City, NJ",msa,NJ,193412.8383,192515.1696,191356.5802,191209.0541,189526.025,186431.5673,184447.0437,179253.3379,176871.3235,176792.4582,178717.7438,181950.9269,184168.5776,184727.2644,187752.2482,192438.8126,196070.1136,201463.4019,204105.0333,206633.5376,211338.1898,216080.4451,217936.3871,225228.7274,238953.0713,251406.9858,264751.0663,275083.3052,284661.5686,296602.0218,306832.6625,306201.7205,310139.8782,318291.0254,327022.4226,335662.8637,340972.8155,349900.1416,356784.4593,362676.2963
394412,181,"Bremerton, WA",msa,WA,257680.7787,262752.9349,268383.9045,275643.8107,284884.0193,292815.4385,299307.3166,308330.8666,320326.4331,330826.4492,334949.5428,339104.2891,344720.1932,353815.7512,362608.756,368293.0689,369531.8419,375243.0621,383808.6718,391429.2922,401402.219,411376.8527,418427.7793,437061.7525,462636.7875,490690.7546,514629.3709,526215.8218,535685.5064,566494.4566,576218.5298,557051.0893,540313.7166,532703.6343,538768.4666,542258.7017,541634.6191,545810.1582,550680.2728,553678.2099
395103,182,"Sioux Falls, SD",msa,SD,176529.0813,179427.754,182956.0614,186576.1346,188694.8493,190303.8068,191994.8056,193833.7464,195456.7606,198253.2336,201492.6812,203786.9843,207315.0972,209116.6087,212605.7288,215409.5247,217877.5871,221861.8829,225812.2221,228223.6872,231528.043,233597.4487,236166.4271,243029.9973,249967.7148,258951.7275,272145.2781,279604.3113,289111.5717,304546.9496,315008.4324,314028.6865,313319.7009,315309.2886,320162.9356,320571.1518,322457.4309,328041.608,328915.2379,330734.9351
395065,183,"Santa Cruz, CA",msa,CA,614838.7132,635842.269,649683.3924,665384.9659,687170.7072,709255.4533,709866.0468,712820.5446,734253.4434,748395.3347,756714.5682,768566.5415,795755.7332,813163.4287,823111.3752,826150.7086,823707.8425,814264.0067,817214.6773,817910.8495,819010.7187,834157.2821,830495.4363,864483.4367,913530.39,968241.3127,1034672.918,1053969.612,1093889.341,1189184.913,1201972.401,1141360.374,1109108.549,1088082.896,1114205.036,1138756.13,1128214.472,1139988.609,1144896.171,1143227.983
394572,184,"Erie, PA",msa,PA,118116.3316,117465.4733,118667.2032,120349.1483,120828.8585,121630.2153,121673.7521,123194.6753,124355.0715,124664.1865,125268.7195,126018.9865,127262.0053,127386.847,127490.5381,127948.1537,128282.589,130247.8991,131215.3085,132032.3448,133265.7384,135478.1138,136954.882,140531.7726,146685.2803,151878.5774,157328.1614,158792.233,160725.6424,168307.9529,173627.5883,173340.1161,175374.8141,176332.7333,181582.1904,185741.0348,187412.0384,192232.9917,196303.9012,197204.351
394924,185,"Norwich, CT",msa,CT,212450.1133,213511.1748,214954.993,216230.8288,217065.3916,216593.3652,217010.3248,218525.538,221531.5604,223496.4502,225791.0235,228481.3289,231976.6892,233324.3832,233975.3918,234633.1558,234725.7511,236113.9543,236577.5123,238329.4851,240937.9948,244652.4396,245928.1357,254776.1425,270084.6135,284122.3919,297097.8775,298173.5362,302360.5426,317994.743,329191.2911,328111.3251,329073.3231,335023.5777,347111.1487,358759.6097,363255.2431,371794.0404,378849.2373,384966.6767
394323,186,"Amarillo, TX",msa,TX,122911.1502,123801.3401,124898.0487,126511.6878,127390.6504,128339.6595,130253.8378,131708.3876,133331.5497,133963.5569,134369.0626,135591.9582,136978.2307,137883.5254,138890.5607,140429.5483,141140.9434,142583.8618,143174.7117,144559.125,145760.9911,147765.3634,148856.1548,152791.5723,157673.1809,162229.465,170542.4758,175686.0853,181124.0143,190363.2041,196045.1315,196868.822,198216.5326,197969.696,200992.9092,202241.0869,202800.7286,206118.2803,206327.1977,205938.1263
394772,187,"Laredo, TX",msa,TX,138602.8447,141136.0181,144125.0999,147560.2977,148888.0414,148708.0209,150494.1072,152596.4076,153164.5381,153245.9854,153817.7878,155083.3602,156204.4293,158081.7132,159585.0254,161147.7716,162805.1392,164094.8276,165237.2196,168709.0351,170985.5676,172879.5052,176126.6555,180107.1374,183600.2823,188083.837,192716.2781,195511.3906,199442.3475,202705.2414,207733.7614,207503.5298,207065.1451,210869.7409,215257.2721,213366.3151,207457.5593,207377.9776,207076.2418,206766.3114
395171,188,"Tuscaloosa, AL",msa,AL,137663.6664,138666.1407,141217.5306,143307.7915,144604.8382,144481.2233,143663.0887,143196.3944,142358.3437,141968.3829,142692.5329,143876.8517,144933.1457,147074.6553,148323.6247,150577.002,152191.685,155980.676,158039.5498,160260.5028,163382.5994,165670.9533,167251.9032,171661.2931,176550.2563,180659.8656,187556.8413,190889.7535,195300.044,201379.7758,206136.248,208115.713,208339.1589,211005.1039,213490.0682,213494.0947,212424.0464,213189.8021,216075.4145,216502.36
394483,189,"College Station, TX",msa,TX,174078.0498,178852.4765,183212.0732,188680.5315,192183.2178,195892.2371,200152.7578,204177.7709,208018.955,212639.1519,214931.0198,216157.4331,218661.5199,221572.0607,223313.7615,225350.0161,226065.2803,224529.5706,222961.9878,223191.5556,224965.808,226894.4459,228056.0512,233371.6418,238632.4854,241558.1337,248550.6453,254487.7678,263267.9258,272623.3095,280961.3402,281375.2699,283019.3131,287647.2529,293420.4561,292951.7943,292775.4618,297135.1537,297502.0715,297262.2303
394732,190,"Kalamazoo, MI",msa,MI,136891.9837,138656.0067,141955.248,144206.1592,146502.4618,148178.1268,150478.106,151247.1448,152077.9174,153882.0789,156057.5768,158874.5577,162980.2112,166101.683,169520.9164,171505.1359,173377.3598,177737.9755,180621.5001,180826.7378,184320.0736,189639.4499,191073.3496,195838.2617,203676.2891,211589.6529,221079.009,223512.1377,228374.9347,237970.0152,243281.7223,240780.7829,239678.4847,241332.0798,248181.1134,250968.5364,250968.4126,256795.3488,259199.4811,259825.3428
394811,191,"Lynchburg, VA",msa,VA,150353.3759,150909.145,153423.6471,154962.3554,155682.9661,156437.7296,156861.0171,158567.7725,160656.367,161482.0708,162272.8089,163878.3555,165747.6085,167818.8235,168994.6537,170485.8328,171547.7037,174930.8686,176464.2014,178394.5451,180850.6606,183001.5368,185419.8306,192657.8226,200179.1718,207109.9378,215680.652,217742.7752,222887.481,232738.1327,242340.531,243711.6877,244227.0002,248301.4699,257574.8792,261236.6962,262376.3368,265323.9427,269802.9492,270634.9978
394455,192,"Charleston, WV",msa,WV,98700.39709,97721.09186,97616.98996,98614.32115,98625.21623,99392.27567,99061.32665,99507.71359,99872.83986,100370.3015,100504.5553,100687.5177,100969.5452,101427.4676,101766.7896,100956.1675,101127.4496,103026.836,103922.2488,104195.7388,104145.2049,104347.3427,105117.1681,108591.4225,113495.8127,116365.456,119533.2194,119735.8874,122971.4195,127232.8279,129947.2331,130385.9752,131629.6964,133859.0753,136807.1865,137610.9491,138010.9576,141206.2048,143581.5208,144158.3637
395240,193,"Yakima, WA",msa,WA,154501.8511,155856.5159,159080.687,162749.7046,166423.344,168594.2364,171165.1209,174958.6023,178668.6955,181506.4013,186063.0264,191894.5548,196344.5302,199046.5018,203247.217,209036.5974,212449.6939,218280.5613,224913.8328,233630.7102,242194.1653,248788.724,253380.2495,264237.751,275697.3701,289584.1341,306771.0505,306333.6186,308968.2803,323505.8991,330469.8613,325568.7633,320711.3134,320870.3703,326463.2018,329893.6182,330665.4671,333800.3774,336627.863,337618.6502
394585,194,"Fargo, ND",msa,ND,195607.2075,198462.7636,206518.1662,212070.7239,217342.7781,219831.029,222783.5019,225920.8273,229387.7079,229969.4138,230962.6186,230114.3485,231184.4198,232599.2447,232617.1072,231822.5958,231749.836,236936.424,241720.6634,242490.7722,245409.9616,247449.0057,247234.0247,249209.0943,250788.4616,254598.4743,262931.0749,268236.2876,273608.0578,281018.1061,286566.6815,286886.3023,288186.7855,289861.7256,293596.0024,292491.0831,290269.9486,294251.3564,297582.5644,300559.5213
394387,195,"Binghamton, NY",msa,NY,105075.1729,105164.9952,106013.4735,106966.9178,107419.4858,106677.7893,106229.6236,107071.2504,107919.0472,106950.0073,106733.1212,108182.5513,109051.384,110346.2855,113516.3103,115178.1868,115576.0998,117410.6253,118494.1326,119262.5917,120404.0691,122066.1781,122754.0487,125901.9918,131028.2652,135879.4034,142013.7937,143780.3367,144900.6845,151046.6319,156149.69,156639.4302,157183.9298,159340.0054,164687.0673,167408.1559,170330.7768,174743.1214,180128.6266,182138.8451
394609,196,"Fort Smith, AR",msa,AR,108889.0688,109329.3206,110409.0735,111579.41,112490.8869,114209.2606,115035.0709,116078.0529,116815.431,116902.9703,116867.308,117695.5445,119288.8553,121041.1892,121897.9987,122402.3108,123330.6076,126241.9659,128453.457,130240.6443,132443.8874,133347.289,136168.8218,141004.9714,143638.3731,147686.804,153770.6955,159401.8456,166221.566,171571.6066,175454.2887,175551.6712,174958.7481,176588.7452,179816.7593,179366.1457,179753.4356,181995.3708,184860.3313,185180.4986
394334,197,"Appleton, WI",msa,WI,158997.9097,161085.3891,163091.4873,164672.9651,166490.36,167669.4227,169831.1265,172204.8933,175487.4351,179006.423,182775.2177,185284.4316,187897.9457,191736.2333,194011.0326,195425.8268,197987.2626,202724.0122,206529.8833,209164.5398,211905.8285,213940.468,217046.7663,224082.2844,231143.3057,236928.0476,248916.6085,253243.8859,258084.0186,268125.7907,276679.9492,276356.7631,281185.5011,289831.4397,297494.8067,303016.5357,303876.7561,310753.9957,314446.8523,318070.366
395161,199,"Topeka, KS",msa,KS,107815.8704,107939.4186,108882.4735,110387.4236,111344.4322,111758.3511,111012.8486,111495.52,113412.299,114390.8113,115591.552,116900.6773,118248.4448,120037.8594,121956.7277,123754.619,124741.3185,127129.603,128662.1723,130810.2221,132955.1423,135413.7582,138372.7685,144234.0216,147837.8841,152042.3334,158813.7215,163217.8823,167716.1027,174295.2637,180600.1713,182089.9993,183858.1499,186170.378,191339.5791,194124.4555,194457.0197,198800.3615,203594.2752,206154.4007
394813,200,"Macon, GA",msa,GA,94582.69702,94153.05487,95858.75778,97604.53826,99461.45874,99383.91008,99256.77187,98854.34092,98023.7677,97928.07088,98476.86011,101012.7196,103657.8741,104375.5105,106096.5568,109117.0672,111589.7654,115697.6947,118111.2984,120317.0707,121625.5557,123362.5197,123524.4771,128197.2105,134370.9676,139027.6996,146000.228,147526.4417,152245.8439,161583.5344,169996.3302,172881.6217,171719.2901,173031.6779,177140.3976,179051.5501,179349.9064,181645.6438,186143.2196,186297.8677
395174,201,"Tyler, TX",msa,TX,143920.3978,146650.1041,149849.8232,150079.6893,149715.6295,152531.6461,154927.735,157197.236,158147.2955,160110.6458,162945.4376,165240.9028,167628.1535,169177.4512,171918.1805,173466.4002,173869.462,173567.6381,175949.732,178777.0353,182665.0601,185275.8082,188022.811,194023.096,199251.8837,205416.6183,215099.3307,223857.4915,233429.7022,242471.0715,253504.7411,256302.9797,259090.5344,263727.7737,269834.5758,270931.6015,269479.4021,272504.3199,270663.2301,269647.3976
394361,202,"Barnstable Town, MA",msa,MA,356600.7861,359031.7766,363188.5594,368309.0691,372642.789,373458.2903,376647.8976,379176.8292,385761.1272,391368.0066,396983.6815,401574.0243,407289.5677,412493.8136,420591.677,425096.7235,424626.2022,427743.2036,430474.0407,429832.3489,432735.5139,438570.6436,439748.9469,455888.4304,485021.0576,519908.0561,562762.3865,573266.9118,590104.592,632011.0446,660229.3183,655250.3118,652371.1625,653410.2895,676353.0422,693947.1734,699408.3767,705581.1927,718200.9097,725721.9098
394519,203,"Daphne, AL",msa,AL,196179.1231,199689.218,204929.1996,208360.9417,210439.5167,212974.0197,215337.6078,217092.1868,219534.4044,221470.939,223141.6802,226928.7144,230403.4827,233110.2183,237321.376,239462.0424,242521.7573,245632.7779,248622.5279,254510.5424,259044.0033,263383.9702,267250.7831,276865.4686,289620.1114,301818.1288,320620.3963,333672.8361,346238.4608,361565.7218,373557.393,374565.9658,374243.5736,378353.6487,386212.0883,385781.9073,384557.9106,387149.1575,387941.0983,386907.3786
