RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,4/30/15,7/31/15,10/31/15,1/31/16,4/30/16,7/31/16,10/31/16,1/31/17,4/30/17,7/31/17,10/31/17,1/31/18,4/30/18,7/31/18,10/31/18,1/31/19,4/30/19,7/31/19,10/31/19,1/31/20,4/30/20,7/31/20,10/31/20
394388,51,Birmingham,msa,AL,928.2116693,946.3342246,945.4195977,947.9933134,955.0507583,962.4214179,964.3391041,959.021164,959.9493606,981.7399248,988.2952772,989.9480762,991.4456117,1012.118136,1024.822958,1028.126778,1034.963973,1047.746624,1062.732832,1068.774787,1069.760093,1088.422935,1097.502362,1112.168116
395031,52,Rochester,msa,NY,891.8167547,898.8051527,916.5499747,917.2430495,916.0742316,934.027346,945.8889198,946.4608914,941.224357,963.2485656,975.5983157,974.0439267,976.904425,1002.206677,1010.575856,1007.275954,1008.722496,1032.928305,1049.110194,1039.069404,1047.432738,1062.638918,1077.469675,1094.893879
394640,53,Grand Rapids,msa,MI,821.2272148,853.0511623,894.2557296,899.5679715,895.0743231,931.1686899,972.9718282,959.5735624,971.5532864,1009.020218,1037.661042,1024.947349,1012.90616,1057.486675,1082.020469,1075.964872,1085.742336,1103.902655,1136.503422,1123.884029,1126.38501,1155.089898,1180.403115,1182.257997
395167,54,Tucson,msa,AZ,875.9501347,883.8615422,893.3741816,891.6228563,903.5064021,909.3261898,920.7719354,919.7148143,929.9910767,959.7368618,968.0779997,972.4855918,981.3347481,1013.011702,1023.866962,1033.537797,1055.251754,1078.36425,1097.241736,1103.225351,1127.153687,1139.325408,1149.136091,1199.851546
753924,55,Urban Honolulu,msa,HI,1897.549002,1921.142171,1952.46309,1962.521183,1975.780253,1975.797911,1988.118712,1977.52263,1987.940332,2029.49481,2017.549531,2028.916403,2038.454114,2049.991929,2063.058384,2059.564484,2075.191233,2107.93807,2106.501962,2122.538069,2124.905414,2120.973142,2107.619051,2106.892039
395169,56,Tulsa,msa,OK,905.4461255,922.1363708,927.3323284,924.8965801,923.5186216,927.3619813,943.586031,931.4732283,931.5393113,939.0293066,949.8840529,941.0417706,949.1990925,954.6889972,967.4852419,969.2333754,972.246684,982.3514165,995.2524604,997.2630962,1008.613444,1018.831034,1039.870942,1056.901094
394619,57,Fresno,msa,CA,1060.480376,1073.560163,1088.009016,1098.336727,1099.905628,1122.217358,1138.368869,1146.301778,1150.23362,1171.856259,1203.684898,1217.929272,1225.785491,1251.932623,1266.586967,1287.824009,1302.211985,1341.602521,1363.341816,1382.00388,1402.473077,1407.318865,1428.929822,1484.652119
395238,58,Worcester,msa,MA,1079.520638,1107.189068,1117.569355,1124.015212,1142.303031,1141.528661,1187.785989,1189.650812,1186.558637,1227.294721,1237.504073,1238.183434,1259.149068,1289.513026,1315.633198,1317.024101,1341.261754,1370.86085,1382.321071,1392.962999,1413.830581,1436.812675,1451.648759,1473.238195
394938,59,Omaha,msa,NE,839.1811641,850.769764,863.5227626,856.1304643,870.7549073,880.8218712,887.5019889,896.0038429,895.2520372,915.4951818,926.7936047,921.6752357,919.5556144,940.121012,951.6982369,954.530511,950.4188368,973.1254678,989.0326813,985.6114071,995.4448727,1012.495764,1035.045715,1024.13155
394415,60,Bridgeport,msa,CT,1702.064636,1739.116933,1766.95579,1758.182929,1767.092725,1784.740262,1794.455557,1793.125776,1772.642524,1826.875355,1857.914942,1837.145862,1845.317335,1892.570577,1920.063064,1910.360231,1925.378112,1954.441002,1974.784757,1984.188984,1974.843655,2024.728734,2059.98965,2095.166677
394653,61,Greenville,msa,SC,929.300135,952.5251641,972.9345463,973.513642,982.1959489,1001.495656,1018.012067,1015.003014,1012.000453,1040.947276,1055.855723,1047.46497,1062.200462,1083.633912,1101.702525,1109.00869,1116.643871,1127.654328,1155.343614,1150.090615,1154.139198,1179.606914,1165.842477,1193.360303
394312,62,Albuquerque,msa,NM,867.2841953,878.8911105,886.9335188,886.1771402,888.1645374,901.8845601,908.3277805,907.3674485,909.6897092,927.7657383,939.4620388,939.1703978,936.4574716,959.6922844,968.217079,974.6942125,974.7248578,998.4203759,1020.875033,1027.528673,1029.609108,1043.53444,1064.677815,1096.223807
394357,63,Bakersfield,msa,CA,978.7468917,995.5825135,1000.101102,995.9642525,999.7397637,1013.045124,1021.94478,1020.69933,1028.175758,1044.665538,1054.985213,1059.478065,1067.633562,1085.868742,1100.8557,1110.628473,1118.043769,1146.610016,1163.754122,1172.734919,1181.917874,1193.908324,1237.821389,1279.576085
394308,64,Albany,msa,NY,1035.264801,1047.295178,1065.473534,1053.922787,1067.951908,1080.996005,1089.283865,1102.069435,1082.654109,1109.182223,1123.776588,1112.096655,1129.202254,1156.595183,1152.844134,1159.961542,1159.717901,1172.869269,1198.715001,1172.255168,1195.323538,1216.061081,1221.393999,1233.24115
394753,65,Knoxville,msa,TN,896.0327535,911.7278361,921.6527809,916.8638128,931.9712777,929.4377628,955.3694934,951.8650884,956.1966803,978.5448329,1000.232038,998.8617219,1008.318948,1022.227258,1044.873581,1047.963501,1067.3814,1091.157933,1093.067987,1109.310687,1119.186776,1129.069086,1146.886131,1194.914596
394367,66,Baton Rouge,msa,LA,1038.123536,1055.736813,1060.219159,1055.908437,1069.845437,1085.429397,1083.751823,1106.592639,1145.946748,1120.923195,1114.252153,1121.201903,1121.243444,1126.487541,1121.105834,1118.352793,1115.237571,1126.742926,1124.504258,1120.281852,1112.166435,1125.128101,1133.559692,1147.051198
394843,67,McAllen,msa,TX,819.7926333,830.4358689,843.2552452,844.3610111,846.4787115,836.203929,850.4706118,856.3576916,841.7720394,848.1313836,859.920797,868.6431362,860.337864,870.1673762,871.7881158,877.5087946,877.6477017,884.419887,901.4448136,903.2143951,899.4488322,915.8527016,918.3870288,930.0379795
394908,68,New Haven,msa,CT,1139.332115,1158.138696,1164.338692,1160.69511,1161.909245,1190.325095,1199.939104,1187.17223,1192.31155,1219.543416,1230.53836,1217.373986,1225.879586,1260.879912,1265.136506,1262.500935,1275.059066,1305.204725,1305.791498,1312.541985,1312.139338,1355.621901,1363.528708,1384.708249
394561,69,El Paso,msa,TX,995.7820665,997.4272817,1007.222148,1004.395234,997.5669368,1007.129514,1007.422379,1001.212884,998.2876226,1013.846583,1018.192864,1017.889001,1017.693815,1028.373876,1041.508227,1043.529036,1046.135368,1055.508038,1072.465965,1073.689406,1082.794609,1105.980232,1135.525393,1149.988833
394318,70,Allentown,msa,PA,1062.399966,1064.85531,1080.996094,1088.416988,1084.366021,1091.873503,1107.736765,1106.699695,1114.995455,1136.879091,1148.651621,1154.380302,1160.094882,1180.307591,1193.133824,1196.40861,1189.406215,1219.935225,1237.551392,1241.090358,1255.936375,1263.84798,1282.693308,1331.726794
394952,71,Oxnard,msa,CA,1826.693904,1860.433065,1902.238489,1921.656673,1911.344579,1955.768066,1987.601722,2011.687807,1995.174312,2062.705375,2082.832051,2110.132439,2129.143905,2162.486531,2181.192334,2201.463751,2217.809741,2236.876044,2259.347195,2261.876625,2276.107345,2291.553073,2291.109958,2358.020944
394486,72,Columbia,msa,SC,895.9965882,925.5455233,935.0191733,931.2711508,941.5143735,949.2179353,958.6043298,956.2379218,960.5381327,984.2676286,995.9734949,993.9137528,998.7043486,1024.208392,1032.005467,1039.100614,1047.686212,1068.830039,1085.016093,1072.256588,1087.01171,1104.397756,1130.183067,1135.793696
753906,73,North Port,msa,FL,1309.34391,1290.335277,1315.557473,1348.147126,1363.038827,1367.281665,1358.739191,1376.609917,1413.881081,1431.798249,1409.071166,1465.550847,1476.74616,1460.546349,1468.438325,1500.511556,1528.255775,1514.950224,1521.716307,1560.331319,1585.30889,1554.365334,1562.477392,1622.926277
845158,74,Dayton,msa,OH,761.07441,765.3967324,781.3736023,779.2082962,783.4161552,801.1297087,814.1254901,801.2784904,802.5416007,822.497442,844.0180356,839.9471153,841.0092739,861.4055321,872.0468083,879.20611,885.1006885,897.565306,912.9111109,925.6507199,930.3987909,953.4644524,972.7911778,976.0216834
394457,75,Charleston,msa,SC,1110.710231,1127.196801,1154.737269,1157.822732,1166.854879,1189.574547,1217.850105,1215.457563,1223.704888,1248.154869,1270.398933,1274.416917,1279.807895,1305.187937,1312.334556,1318.558083,1321.967208,1348.513673,1367.075446,1371.131952,1377.519363,1381.475413,1384.782126,1400.523892
394648,76,Greensboro,msa,NC,839.1445528,850.6724488,860.0012042,859.7133269,867.5146021,872.6310726,883.5463085,889.2535246,887.6541636,910.2370274,922.4533524,920.3469124,916.8884772,945.8901691,955.3287449,961.6615177,969.2968217,985.4271093,1006.023658,1009.398027,1022.574463,1035.881952,1053.717982,1084.970641
395134,77,Stockton,msa,CA,1238.57613,1273.840865,1306.005032,1337.918583,1344.994945,1383.876384,1434.488338,1451.253563,1467.628243,1503.868954,1541.656386,1575.720712,1573.029937,1624.031486,1646.521973,1662.736707,1670.074377,1693.271254,1729.96621,1748.93639,1773.325057,1798.026202,1824.496365,1891.436152
394440,78,Cape Coral,msa,FL,1027.558771,1055.443181,1090.431381,1118.605571,1151.002602,1155.4408,1167.418356,1184.769278,1204.828009,1216.973424,1223.257579,1240.721007,1264.635717,1273.496817,1277.311931,1304.678305,1309.635272,1316.577719,1329.980184,1339.952089,1360.378865,1359.197984,1382.35574,1426.12193
394399,79,Boise City,msa,ID,900.0931628,920.2297004,947.0087589,950.4115268,950.4081872,983.3860239,1012.478297,1018.681413,1008.9078,1054.04957,1089.433128,1098.362469,1097.692735,1139.690969,1183.58706,1188.363564,1193.78369,1235.758424,1272.827679,1275.172914,1274.472713,1304.849065,1333.046717,1380.300285
394484,80,Colorado Springs,msa,CO,1050.312615,1067.38812,1091.440644,1099.814606,1106.513926,1133.589809,1158.6568,1177.659081,1177.46033,1220.73645,1241.544365,1256.354655,1273.131185,1298.925776,1315.882842,1317.331859,1334.78933,1366.633905,1384.627704,1400.133819,1408.977573,1432.000436,1448.183681,1482.664886
394798,81,Little Rock,msa,AR,828.179984,838.8905228,849.3675405,850.540139,847.7017798,852.6711701,853.6966468,860.1866846,865.3715965,868.8565614,874.2163559,874.9074239,875.6304626,882.8951567,884.0416997,893.324123,895.2986842,904.5596115,920.5819171,914.320611,917.3954679,929.9119515,953.5592885,973.557766
394766,82,Lakeland,msa,FL,1007.443089,1030.488054,1049.747208,1051.297902,1062.796751,1078.434849,1095.302837,1104.368143,1109.807349,1133.295338,1155.419256,1157.963617,1169.447961,1205.398038,1230.471966,1237.27529,1252.216658,1276.939614,1292.250637,1310.689226,1316.158804,1345.81501,1341.526044,1392.156936
394304,83,Akron,msa,OH,751.6137526,763.2097876,782.3173236,776.9870289,780.5252412,778.0667286,797.3483394,793.8315599,792.8188118,812.7944708,824.2453286,816.4293397,818.431297,832.1611939,834.373717,833.6666613,844.3755692,861.4885251,872.1590199,874.9053002,874.8450257,897.7679839,918.8711227,919.7629874
394531,84,Des Moines,msa,IA,943.2763448,945.2239357,974.9483563,956.7833908,963.0652351,967.6660359,980.3628001,982.9741586,969.3671014,996.738173,1011.529475,1001.806037,988.7615424,1011.22553,1032.189037,1012.731923,1012.26746,1021.807196,1048.631814,1042.069233,1035.897181,1046.895993,1060.817203,1068.69698
